Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;Runtime;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
2021-05-21;12:28:33;5;0.448;1012.04;1004.04;514.0;19.113077;1;340435613;80.595;76.615;77.318;44.001;39.079;39.142;
2021-05-21;12:28:35;5;0.447;1012.06;1004.04;473.125;19.09639;1;340435615;79.919;75.964;76.661;44.001;39.069;39.141;
2021-05-21;12:28:37;5;0.448;1012.02;1004.06;499.875;19.113077;1;340435617;80.265;76.299;76.997;44.005;39.084;39.142;
2021-05-21;12:28:39;5;0.448;1011.89;1004.04;510.375;19.098352;1;340435619;79.995;76.037;76.734;44.002;39.074;39.141;
2021-05-21;12:28:41;5;0.448;1011.94;1004.09;472.625;19.113568;1;340435621;80.185;76.224;76.919;43.998;39.069;39.141;
2021-05-21;12:28:43;5;0.448;1011.97;1004.06;507.625;19.101788;1;340435623;80.33;76.362;77.06;44.002;39.079;39.142;
2021-05-21;12:28:45;5;0.447;1011.88;1004.08;518.75;19.093935;1;340435625;80.4;76.431;77.128;43.987;39.074;39.141;
2021-05-21;12:28:47;5;0.447;1012.03;1004.04;475.687;19.112586;1;340435627;79.905;75.95;76.647;44.002;39.074;39.141;
2021-05-21;12:28:49;5;0.448;1011.93;1004.04;470.312;19.093936;1;340435629;80.63;76.65;77.352;43.998;39.074;39.107;
2021-05-21;12:28:51;5;0.448;1012.06;1004.07;517.187;19.103261;1;340435631;80.37;76.401;77.099;43.998;39.069;39.141;
2021-05-21;12:28:53;5;0.448;1011.77;1004.04;521.25;19.093445;1;340435633;80.309;76.341;77.04;43.991;39.074;39.141;
2021-05-21;12:28:55;5;0.448;1012.17;1004.04;517.062;19.098353;1;340435635;80.335;76.365;77.065;43.994;39.084;39.142;
2021-05-21;12:28:57;5;0.448;1012.02;1004.05;507.562;19.098353;1;340435637;80.275;76.308;77.007;44.011;39.079;39.142;
2021-05-21;12:28:59;5;0.448;1012.21;1004.04;476.437;19.099334;1;340435639;80.23;76.263;76.963;44.007;39.074;39.141;
2021-05-21;12:29:01;5;0.448;1011.97;1004.04;504.5;19.098844;1;340435641;80.539;76.562;77.264;44.004;39.079;39.142;
2021-05-21;12:29:03;5;0.448;1012.14;1004.06;487.625;19.11504;1;340435643;80.375;76.405;77.104;43.996;39.084;39.142;
2021-05-21;12:29:05;5;0.448;1011.92;1004.02;507.812;19.098843;1;340435645;80.505;76.528;77.231;44.003;39.069;39.124;
2021-05-21;12:29:07;5;0.448;1012.3;1004.03;499.812;19.093936;1;340435647;80.259;76.291;76.991;43.988;39.079;39.142;
2021-05-21;12:29:09;5;0.448;1011.82;1004.06;517.125;19.107187;1;340435649;80.094;76.134;76.831;43.993;39.074;39.141;
2021-05-21;12:29:11;5;0.448;1012.34;1004.05;498.187;19.094917;1;340435651;80.125;76.163;76.861;43.997;39.09;39.143;
2021-05-21;12:29:13;5;0.448;1011.82;1004.05;504.25;19.105225;1;340435653;80.625;76.645;77.347;44.003;39.09;39.143;
2021-05-21;12:29:15;5;0.448;1012.3;1004.06;501.25;19.099826;1;340435655;80.489;76.515;77.215;44.011;39.079;39.142;
2021-05-21;12:29:17;5;0.448;1011.95;1004.04;454.75;19.099334;1;340435657;80.275;76.307;77.007;44.002;39.079;39.142;
2021-05-21;12:29:19;5;0.448;1012.16;1004.05;497.625;19.114058;1;340435659;80.245;76.279;76.978;44.001;39.084;39.142;
2021-05-21;12:29:21;5;0.448;1012.01;1004.03;510.812;19.096881;1;340435661;80.525;76.547;77.25;44.001;39.074;39.124;
2021-05-21;12:29:23;5;0.448;1012.16;1004.05;503.062;19.099826;1;340435663;80.614;76.635;77.337;44.001;39.079;39.142;
2021-05-21;12:29:25;5;0.448;1012.07;1004.03;501.5;19.100316;1;340435665;80.62;76.639;77.343;44.005;39.084;39.142;
2021-05-21;12:29:27;5;0.448;1012.08;1004.02;467.437;19.112095;1;340435667;80.47;76.494;77.197;43.994;39.079;39.125;
2021-05-21;12:29:29;5;0.448;1011.92;1004.03;517.375;19.094918;1;340435669;80.189;76.224;76.923;43.996;39.069;39.141;
2021-05-21;12:29:31;5;0.448;1011.97;1004.05;480.187;19.108169;1;340435671;80.59;76.611;77.313;43.994;39.069;39.124;
2021-05-21;12:29:33;5;0.448;1012.23;1004.06;520.687;19.101297;1;340435673;80.209;76.245;76.942;43.996;39.074;39.124;
2021-05-21;12:29:35;5;0.448;1011.88;1004.06;473.125;19.097371;1;340435675;80.679;76.699;77.401;43.997;39.079;39.142;
2021-05-21;12:29:37;5;0.448;1012.04;1004.04;514.437;19.110132;1;340435677;80.495;76.519;77.221;43.998;39.079;39.125;
2021-05-21;12:29:39;5;0.448;1011.84;1004.07;514.375;19.095899;1;340435679;80.535;76.56;77.26;44.003;39.069;39.141;
2021-05-21;12:29:41;5;0.448;1012.13;1004.03;470.625;19.101789;1;340435681;80.229;76.262;76.962;44.012;39.064;39.14;
2021-05-21;12:29:43;5;0.448;1012.02;1004.02;504.937;19.098843;1;340435683;80.499;76.522;77.225;44.004;39.079;39.142;
2021-05-21;12:29:45;5;0.447;1012.15;1004.07;453.187;19.114058;1;340435685;80.395;76.425;77.124;44.01;39.079;39.142;
2021-05-21;12:29:47;5;0.448;1011.84;1004.04;508.5;19.097862;1;340435687;80.33;76.36;77.06;44.002;39.079;39.142;
2021-05-21;12:29:49;5;0.448;1012.03;1004.04;472.687;19.095898;1;340435689;80.35;76.379;77.08;43.991;39.074;39.141;
2021-05-21;12:29:51;5;0.448;1012.11;1004.05;517.125;19.11455;1;340435691;80.29;76.322;77.021;43.996;39.079;39.142;
2021-05-21;12:29:53;5;0.448;1011.89;1004.09;533.437;19.090009;1;340435693;80.45;76.479;77.177;43.982;39.074;39.141;
2021-05-21;12:29:55;5;0.448;1012.0;1004.04;462.312;19.095408;1;340435695;80.294;76.326;77.025;44.004;39.074;39.141;
2021-05-21;12:29:57;5;0.448;1011.84;1004.06;495.437;19.119457;1;340435697;80.335;76.366;77.065;44.015;39.079;39.142;
2021-05-21;12:29:59;5;0.448;1012.13;1004.09;498.687;19.09688;1;340435699;80.599;76.623;77.322;44.003;39.084;39.142;
2021-05-21;12:30:01;5;0.447;1011.99;1004.03;486.625;19.102279;1;340435701;80.51;76.533;77.235;44.007;39.069;39.141;
2021-05-21;12:30:03;5;0.448;1012.19;1004.05;506.812;19.114059;1;340435703;80.45;76.477;77.177;44.001;39.079;39.142;
2021-05-21;12:30:05;5;0.448;1011.71;1004.06;505.437;19.112096;1;340435705;80.439;76.467;77.167;44.003;39.074;39.141;
2021-05-21;12:30:07;5;0.447;1012.07;1004.05;473.812;19.097862;1;340435707;80.57;76.592;77.294;44.001;39.079;39.142;
2021-05-21;12:30:09;5;0.448;1011.84;1004.03;469.687;19.097371;1;340435709;80.69;76.706;77.411;44.002;39.074;39.141;
2021-05-21;12:30:11;5;0.448;1012.03;1004.02;524.437;19.096881;1;340435711;80.769;76.783;77.488;43.986;39.079;39.142;
2021-05-21;12:30:13;5;0.447;1011.8;1004.06;527.437;19.108169;1;340435713;80.664;76.684;77.386;43.988;39.079;39.142;
2021-05-21;12:30:15;5;0.448;1012.02;1004.05;490.937;19.097862;1;340435715;80.645;76.664;77.367;44.012;39.074;39.141;
2021-05-21;12:30:17;5;0.448;1011.85;1004.03;453.687;19.098844;1;340435717;80.489;76.513;77.215;44.003;39.074;39.141;
2021-05-21;12:30:19;5;0.448;1011.88;1004.05;502.0;19.100807;1;340435719;80.449;76.476;77.176;44.007;39.069;39.141;
2021-05-21;12:30:21;5;0.448;1012.01;1004.04;505.875;19.10277;1;340435721;80.62;76.64;77.342;44.003;39.074;39.141;
2021-05-21;12:30:23;5;0.448;1011.87;1004.04;508.875;19.10915;1;340435723;80.774;76.789;77.493;44.003;39.079;39.142;
2021-05-21;12:30:25;5;0.448;1012.11;1004.04;488.562;19.099826;1;340435725;80.729;76.745;77.449;44.005;39.074;39.141;
2021-05-21;12:30:27;5;0.448;1011.74;1004.06;463.062;19.101298;1;340435727;80.729;76.746;77.449;44.009;39.074;39.141;
2021-05-21;12:30:29;5;0.447;1012.15;1004.04;526.75;19.092954;1;340435729;80.25;76.283;76.983;43.986;39.084;39.142;
2021-05-21;12:30:31;5;0.448;1012.05;1004.04;520.187;19.112586;1;340435731;80.299;76.33;77.03;43.992;39.074;39.158;
2021-05-21;12:30:33;5;0.448;1012.21;1004.04;510.75;19.11455;1;340435733;81.18;77.18;77.888;44.004;39.074;39.141;
2021-05-21;12:30:35;5;0.448;1011.98;1004.03;514.375;19.105224;1;340435735;81.18;77.179;77.888;44.002;39.079;39.142;
2021-05-21;12:30:37;5;0.448;1012.15;1004.05;511.312;19.110132;1;340435737;80.835;76.848;77.552;43.996;39.069;39.141;
2021-05-21;12:30:39;5;0.447;1011.85;1004.04;484.562;19.097372;1;340435739;80.36;76.389;77.09;44.0;39.079;39.142;
2021-05-21;12:30:41;5;0.448;1012.32;1004.05;463.937;19.095899;1;340435741;80.89;76.901;77.605;43.996;39.079;39.142;
2021-05-21;12:30:43;5;0.448;1011.86;1004.04;474.25;19.095899;1;340435743;80.95;76.958;77.663;44.0;39.079;39.142;
2021-05-21;12:30:45;5;0.448;1012.19;1004.04;517.625;19.112586;1;340435745;80.79;76.804;77.508;43.995;39.079;39.142;
2021-05-21;12:30:47;5;0.447;1011.97;1004.06;513.75;19.102279;1;340435747;80.425;76.453;77.153;43.999;39.084;39.142;
2021-05-21;12:30:49;5;0.448;1012.18;1004.06;513.687;19.097862;1;340435749;80.529;76.553;77.254;44.005;39.074;39.124;
2021-05-21;12:30:51;5;0.448;1012.07;1004.02;447.375;19.102771;1;340435751;80.7;76.715;77.42;44.01;39.074;39.141;
2021-05-21;12:30:53;5;0.448;1012.05;1004.04;447.937;19.100316;1;340435753;80.515;76.538;77.24;44.009;39.074;39.141;
2021-05-21;12:30:55;5;0.448;1012.21;1004.02;510.875;19.113568;1;340435755;80.459;76.483;77.186;43.996;39.069;39.141;
2021-05-21;12:30:57;5;0.448;1011.95;1004.02;505.875;19.098353;1;340435757;80.64;76.658;77.362;43.999;39.069;39.141;
2021-05-21;12:30:59;5;0.448;1012.19;1004.04;513.687;19.109641;1;340435759;80.425;76.452;77.152;43.995;39.079;39.142;
2021-05-21;12:31:01;5;0.448;1011.86;1004.06;500.25;19.0905;1;340435761;80.719;76.737;77.439;43.985;39.079;39.142;
2021-05-21;12:31:03;5;0.448;1012.28;1004.04;523.5;19.105224;1;340435763;81.024;77.03;77.736;43.995;39.069;39.141;
2021-05-21;12:31:05;5;0.448;1011.8;1004.06;497.25;19.09639;1;340435765;80.41;76.438;77.138;43.999;39.074;39.141;
2021-05-21;12:31:07;5;0.447;1012.05;1004.02;516.937;19.10277;1;340435767;81.115;77.115;77.824;43.996;39.069;39.141;
2021-05-21;12:31:09;5;0.448;1011.93;1004.05;495.187;19.097862;1;340435769;80.574;76.596;77.298;44.007;39.074;39.141;
2021-05-21;12:31:11;5;0.447;1012.14;1004.01;504.312;19.111604;1;340435771;81.049;77.051;77.76;44.012;39.09;39.109;
2021-05-21;12:31:13;5;0.448;1012.01;1004.03;497.25;19.09639;1;340435773;80.85;76.86;77.566;43.999;39.069;39.141;
2021-05-21;12:31:15;5;0.448;1012.13;1004.04;507.937;19.114058;1;340435775;80.885;76.895;77.6;44.005;39.074;39.141;
2021-05-21;12:31:17;5;0.448;1011.74;1004.03;467.812;19.097371;1;340435777;80.91;76.919;77.625;44.004;39.079;39.142;
2021-05-21;12:31:19;5;0.447;1012.07;1004.04;507.5;19.114549;1;340435779;80.705;76.721;77.425;44.001;39.069;39.141;
2021-05-21;12:31:21;5;0.447;1011.82;1004.01;507.812;19.098352;1;340435781;80.965;76.97;77.678;43.999;39.069;39.141;
2021-05-21;12:31:23;5;0.448;1012.03;1004.06;505.937;19.10228;1;340435783;80.814;76.829;77.532;43.994;39.069;39.141;
2021-05-21;12:31:25;5;0.448;1011.82;1004.02;510.687;19.111605;1;340435785;81.009;77.014;77.722;44.002;39.069;39.141;
2021-05-21;12:31:27;5;0.448;1011.96;1004.02;483.687;19.089518;1;340435787;80.935;76.942;77.649;43.983;39.084;39.142;
2021-05-21;12:31:29;5;0.448;1011.85;1004.04;517.187;19.110132;1;340435789;80.659;76.678;77.381;43.997;39.074;39.141;
2021-05-21;12:31:31;5;0.447;1011.92;1004.05;477.562;19.099334;1;340435791;80.654;76.673;77.375;44.004;39.09;39.143;
2021-05-21;12:31:33;5;0.448;1011.93;1004.03;493.562;19.101788;1;340435793;80.87;76.88;77.586;44.007;39.079;39.142;
2021-05-21;12:31:35;5;0.448;1011.87;1004.01;507.625;19.098843;1;340435795;80.5;76.522;77.225;44.0;39.079;39.142;
2021-05-21;12:31:37;5;0.447;1011.96;1004.03;460.687;19.114549;1;340435797;81.059;77.063;77.77;43.999;39.074;39.141;
2021-05-21;12:31:39;5;0.448;1012.0;1004.04;464.437;19.099825;1;340435799;80.49;76.515;77.216;44.003;39.074;39.141;
2021-05-21;12:31:41;5;0.448;1012.0;1004.01;517.437;19.107188;1;340435801;80.71;76.724;77.43;43.991;39.074;39.141;
2021-05-21;12:31:43;5;0.448;1011.95;1004.06;496.812;19.096389;1;340435803;80.795;76.81;77.513;43.995;39.074;39.141;
2021-05-21;12:31:45;5;0.448;1012.02;1004.02;499.687;19.101298;1;340435805;80.79;76.802;77.508;44.009;39.074;39.141;
2021-05-21;12:31:47;5;0.448;1012.14;1004.04;438.625;19.104242;1;340435807;80.734;76.75;77.454;44.016;39.074;39.141;
2021-05-21;12:31:49;5;0.448;1012.01;1004.02;494.312;19.099825;1;340435809;80.64;76.657;77.362;44.004;39.069;39.141;
2021-05-21;12:31:51;5;0.448;1012.17;1004.04;499.937;19.093935;1;340435811;80.69;76.707;77.411;43.994;39.079;39.142;
2021-05-21;12:31:53;5;0.447;1012.03;1004.06;468.0;19.095899;1;340435813;81.015;77.022;77.727;43.99;39.074;39.141;
2021-05-21;12:31:55;5;0.447;1012.12;1004.03;518.437;19.108169;1;340435815;80.85;76.861;77.566;43.994;39.069;39.141;
2021-05-21;12:31:57;5;0.448;1011.69;1004.07;517.437;19.098352;1;340435817;80.504;76.531;77.23;44.0;39.069;39.124;
2021-05-21;12:31:59;5;0.448;1012.08;1004.05;460.562;19.096881;1;340435819;80.879;76.891;77.595;44.002;39.064;39.14;
2021-05-21;12:32:01;5;0.448;1011.96;1004.07;467.312;19.095408;1;340435821;80.349;76.381;77.079;43.997;39.064;39.14;
2021-05-21;12:32:03;5;0.448;1011.93;1004.03;492.562;19.095408;1;340435823;80.78;76.793;77.498;44.002;39.074;39.141;
2021-05-21;12:32:05;5;0.448;1011.89;1004.05;478.75;19.096389;1;340435825;80.975;76.983;77.688;44.004;39.079;39.142;
2021-05-21;12:32:07;5;0.448;1011.77;1004.05;508.375;19.11504;1;340435827;80.74;76.756;77.459;44.006;39.079;39.142;
2021-05-21;12:32:09;5;0.448;1012.01;1004.04;464.437;19.096389;1;340435829;80.46;76.486;77.187;44.0;39.074;39.141;
2021-05-21;12:32:11;5;0.447;1011.79;1004.07;521.0;19.109641;1;340435831;81.064;77.07;77.775;43.994;39.079;39.142;
2021-05-21;12:32:13;5;0.448;1012.03;1004.04;464.875;19.097371;1;340435833;81.03;77.035;77.741;44.004;39.074;39.141;
2021-05-21;12:32:15;5;0.448;1011.72;1004.05;517.562;19.111605;1;340435835;80.754;76.77;77.473;43.998;39.079;39.142;
2021-05-21;12:32:17;5;0.448;1012.03;1004.06;518.125;19.094426;1;340435837;80.849;76.862;77.565;43.999;39.079;39.142;
2021-05-21;12:32:19;5;0.448;1011.71;1004.06;465.312;19.107188;1;340435839;81.154;77.157;77.862;44.001;39.074;39.158;
2021-05-21;12:32:21;5;0.448;1012.12;1004.05;533.5;19.095899;1;340435841;80.864;76.876;77.58;43.984;39.074;39.124;
2021-05-21;12:32:23;5;0.447;1011.98;1004.06;490.875;19.096389;1;340435843;80.835;76.849;77.552;44.004;39.069;39.141;
2021-05-21;12:32:25;5;0.448;1012.13;1004.07;502.062;19.100316;1;340435845;80.909;76.921;77.624;44.008;39.079;39.142;
2021-05-21;12:32:27;5;0.448;1011.87;1004.04;465.0;19.097371;1;340435847;80.875;76.885;77.591;44.001;39.079;39.142;
2021-05-21;12:32:29;5;0.448;1012.04;1004.03;508.687;19.097371;1;340435849;81.079;77.082;77.79;44.001;39.084;39.142;
2021-05-21;12:32:31;5;0.448;1011.76;1004.04;508.437;19.109641;1;340435851;80.959;76.966;77.672;44.002;39.079;39.159;
2021-05-21;12:32:33;5;0.448;1012.3;1004.03;483.187;19.09688;1;340435853;80.994;77.0;77.706;43.995;39.079;39.159;
2021-05-21;12:32:35;5;0.447;1011.84;1004.0;510.25;19.103261;1;340435855;81.229;77.224;77.935;43.998;39.074;39.158;
2021-05-21;12:32:37;5;0.448;1012.17;1004.03;467.25;19.097862;1;340435857;81.189;77.188;77.897;43.998;39.079;39.142;
2021-05-21;12:32:39;5;0.448;1011.96;1004.02;502.375;19.100807;1;340435859;81.044;77.048;77.756;44.005;39.079;39.142;
2021-05-21;12:32:41;5;0.448;1012.13;1004.01;495.625;19.102279;1;340435861;80.949;76.955;77.663;43.997;39.079;39.142;
2021-05-21;12:32:43;5;0.448;1012.01;1004.06;506.562;19.095898;1;340435863;80.96;76.969;77.674;43.99;39.079;39.142;
2021-05-21;12:32:45;5;0.448;1012.13;1004.02;520.25;19.101788;1;340435865;80.785;76.797;77.503;43.993;39.074;39.141;
2021-05-21;12:32:47;5;0.448;1012.05;1004.02;517.0;19.094427;1;340435867;80.9;76.908;77.615;43.996;39.079;39.142;
2021-05-21;12:32:49;5;0.448;1012.06;1004.04;460.312;19.097862;1;340435869;81.189;77.188;77.896;44.003;39.079;39.176;
2021-05-21;12:32:51;5;0.448;1012.15;1004.04;515.75;19.113077;1;340435871;80.925;76.934;77.639;43.991;39.069;39.141;
2021-05-21;12:32:53;5;0.448;1011.97;1004.03;507.187;19.099826;1;340435873;80.94;76.947;77.654;44.007;39.084;39.159;
2021-05-21;12:32:55;5;0.448;1012.14;1004.06;516.937;19.095408;1;340435875;80.685;76.704;77.406;43.996;39.084;39.159;
2021-05-21;12:32:57;5;0.448;1011.84;1004.04;467.187;19.095899;1;340435877;81.024;77.03;77.736;44.0;39.079;39.108;
2021-05-21;12:32:59;5;0.447;1012.27;1004.03;460.937;19.115531;1;340435879;80.925;76.933;77.639;44.0;39.074;39.141;
2021-05-21;12:33:01;5;0.448;1011.8;1004.01;510.687;19.097371;1;340435881;80.774;76.786;77.493;44.004;39.074;39.141;
2021-05-21;12:33:03;5;0.447;1012.1;1004.02;456.625;19.097862;1;340435883;80.96;76.966;77.673;44.004;39.079;39.142;
2021-05-21;12:33:05;5;0.448;1011.94;1004.04;482.0;19.102279;1;340435885;81.15;77.151;77.858;44.006;39.079;39.142;
2021-05-21;12:33:07;5;0.448;1012.11;1004.05;511.437;19.117003;1;340435887;81.044;77.05;77.755;43.997;39.079;39.142;
2021-05-21;12:33:09;5;0.448;1011.97;1004.04;505.0;19.099335;1;340435889;80.975;76.982;77.688;44.002;39.069;39.141;
2021-05-21;12:33:11;5;0.448;1012.15;1004.03;484.062;19.093936;1;340435891;80.82;76.832;77.537;43.991;39.069;39.141;
2021-05-21;12:33:13;5;0.448;1011.67;1004.04;462.812;19.104734;1;340435893;80.814;76.827;77.532;44.006;39.069;39.141;
2021-05-21;12:33:15;5;0.448;1012.14;1004.03;507.875;19.126819;1;340435895;80.57;76.59;77.294;43.999;39.084;39.125;
2021-05-21;12:33:17;5;0.448;1011.66;1004.03;524.375;19.101298;1;340435897;80.919;76.928;77.634;43.982;39.079;39.142;
2021-05-21;12:33:19;5;0.448;1012.1;1004.02;530.187;19.091482;1;340435899;81.04;77.043;77.751;43.986;39.074;39.141;
2021-05-21;12:33:21;5;0.448;1011.86;1004.04;514.5;19.09639;1;340435901;81.169;77.169;77.877;43.999;39.079;39.142;
2021-05-21;12:33:23;5;0.448;1012.03;1004.05;471.937;19.09639;1;340435903;81.144;77.146;77.853;44.003;39.079;39.142;
2021-05-21;12:33:25;5;0.448;1011.78;1004.06;450.687;19.094427;1;340435905;81.005;77.012;77.717;43.995;39.069;39.141;
2021-05-21;12:33:27;5;0.448;1011.99;1004.01;502.0;19.117494;1;340435907;80.795;76.806;77.513;44.012;39.069;39.141;
2021-05-21;12:33:29;5;0.448;1011.8;1004.04;502.0;19.100316;1;340435909;81.01;77.015;77.722;44.011;39.074;39.141;
2021-05-21;12:33:31;5;0.448;1012.26;1004.04;494.812;19.107188;1;340435911;81.01;77.015;77.722;43.99;39.074;39.141;
2021-05-21;12:33:33;5;0.448;1011.89;1003.99;521.25;19.094427;1;340435913;81.154;77.151;77.863;43.995;39.069;39.141;
2021-05-21;12:33:35;5;0.448;1012.22;1004.05;462.062;19.103752;1;340435915;80.704;76.722;77.425;44.007;39.069;39.141;
2021-05-21;12:33:37;5;0.448;1011.93;1004.02;495.062;19.101297;1;340435917;80.865;76.874;77.581;44.015;39.079;39.142;
2021-05-21;12:33:39;5;0.448;1012.11;1004.02;454.375;19.115531;1;340435919;81.225;77.222;77.932;44.004;39.074;39.141;
2021-05-21;12:33:41;5;0.448;1011.93;1004.02;504.25;19.099334;1;340435921;80.95;76.956;77.664;44.006;39.079;39.159;
2021-05-21;12:33:43;5;0.448;1012.17;1004.05;507.437;19.114058;1;340435923;81.159;77.161;77.867;43.994;39.069;39.175;
2021-05-21;12:33:45;5;0.448;1012.04;1003.99;497.0;19.097371;1;340435925;81.084;77.083;77.794;43.999;39.074;39.158;
2021-05-21;12:33:47;5;0.448;1012.12;1004.0;523.625;19.107678;1;340435927;81.055;77.056;77.766;43.99;39.069;39.141;
2021-05-21;12:33:49;5;0.448;1011.76;1004.02;478.75;19.093936;1;340435929;81.175;77.173;77.882;44.0;39.069;39.141;
2021-05-21;12:33:51;5;0.448;1012.03;1004.03;514.0;19.105715;1;340435931;81.595;77.58;78.291;44.006;39.069;39.124;
2021-05-21;12:33:53;5;0.447;1011.9;1004.0;505.0;19.096389;1;340435933;81.195;77.191;77.902;44.0;39.074;39.141;
2021-05-21;12:33:55;5;0.448;1011.97;1004.0;505.5;19.111113;1;340435935;81.275;77.268;77.98;44.006;39.069;39.158;
2021-05-21;12:33:57;5;0.447;1011.79;1003.98;501.125;19.099825;1;340435937;81.044;77.045;77.755;44.005;39.059;39.14;
2021-05-21;12:33:59;5;0.448;1011.92;1004.0;506.687;19.097371;1;340435939;81.02;77.022;77.732;43.995;39.069;39.141;
2021-05-21;12:34:01;5;0.448;1011.92;1004.04;422.625;19.093935;1;340435941;81.014;77.019;77.726;43.993;39.064;39.157;
2021-05-21;12:34:03;5;0.448;1011.8;1004.02;501.812;19.10915;1;340435943;80.785;76.798;77.503;44.001;39.069;39.141;
2021-05-21;12:34:05;5;0.448;1011.97;1004.03;511.5;19.096881;1;340435945;80.855;76.866;77.571;44.001;39.069;39.141;
2021-05-21;12:34:07;5;0.448;1011.93;1004.01;464.625;19.109151;1;340435947;81.27;77.265;77.975;44.006;39.074;39.141;
2021-05-21;12:34:09;5;0.448;1012.0;1004.0;517.937;19.095408;1;340435949;81.15;77.147;77.858;43.992;39.074;39.141;
2021-05-21;12:34:11;5;0.448;1011.76;1004.02;499.687;19.102279;1;340435951;81.23;77.226;77.936;44.006;39.079;39.159;
2021-05-21;12:34:13;5;0.448;1012.09;1004.06;462.875;19.09688;1;340435953;81.479;77.47;78.179;44.002;39.069;39.158;
2021-05-21;12:34:15;5;0.448;1011.66;1004.04;505.187;19.113077;1;340435955;81.239;77.237;77.945;44.003;39.069;39.141;
2021-05-21;12:34:17;5;0.448;1012.14;1004.0;458.5;19.098843;1;340435957;81.59;77.572;78.287;43.999;39.074;39.158;
2021-05-21;12:34:19;5;0.448;1011.96;1004.01;508.25;19.113568;1;340435959;80.99;76.994;77.703;44.003;39.064;39.14;
2021-05-21;12:34:21;5;0.448;1012.11;1004.04;458.125;19.098352;1;340435961;81.075;77.079;77.785;44.004;39.059;39.14;
2021-05-21;12:34:23;5;0.448;1011.87;1004.04;524.25;19.109151;1;340435963;81.27;77.266;77.975;43.991;39.074;39.141;
2021-05-21;12:34:25;5;0.448;1012.03;1004.01;508.5;19.11504;1;340435965;80.819;76.83;77.537;44.004;39.069;39.141;
2021-05-21;12:34:27;5;0.448;1011.76;1004.02;487.375;19.100806;1;340435967;81.079;77.081;77.79;44.006;39.074;39.141;
2021-05-21;12:34:29;5;0.447;1012.28;1004.02;521.0;19.110623;1;340435969;80.914;76.922;77.629;43.987;39.064;39.157;
2021-05-21;12:34:31;5;0.448;1011.82;1004.0;501.687;19.100316;1;340435971;81.15;77.147;77.858;44.0;39.079;39.142;
2021-05-21;12:34:33;5;0.447;1012.23;1004.04;473.562;19.098844;1;340435973;81.195;77.194;77.902;43.999;39.074;39.175;
2021-05-21;12:34:35;5;0.448;1011.9;1004.02;518.625;19.111605;1;340435975;81.05;77.052;77.761;43.991;39.069;39.175;
2021-05-21;12:34:37;5;0.448;1012.16;1004.02;500.312;19.094426;1;340435977;81.364;77.356;78.067;43.992;39.079;39.142;
2021-05-21;12:34:39;5;0.448;1012.02;1004.02;508.687;19.098353;1;340435979;81.309;77.303;78.014;44.004;39.064;39.14;
2021-05-21;12:34:41;5;0.448;1012.02;1004.0;484.625;19.098844;1;340435981;81.245;77.239;77.951;43.994;39.074;39.158;
2021-05-21;12:34:43;5;0.448;1012.12;1004.01;508.0;19.101297;1;340435983;81.35;77.341;78.053;44.008;39.069;39.158;
2021-05-21;12:34:45;5;0.447;1011.98;1003.98;464.437;19.110132;1;340435985;81.095;77.093;77.805;43.999;39.069;39.158;
2021-05-21;12:34:47;5;0.448;1011.96;1004.01;520.812;19.110132;1;340435987;81.124;77.124;77.834;43.996;39.069;39.158;
2021-05-21;12:34:49;5;0.448;1011.96;1004.0;520.437;19.093445;1;340435989;81.409;77.398;78.111;43.994;39.069;39.158;
